FileDate,recsSort,AgencyName,SecondAgencyName,AIN,AssessorID,TaxRateArea,TaxRateArea_CITY,PropertyLocation,PropertyUseCode,GeneralUseType,SpecificUseType,SpecificUseDetail1,SpecificUseDetail2,ParcelBoundaryDescription,DateNewParcelActivated
10/20/2015,7802,L A CITY, ,2382016900,2382-016-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*LOT COM AT INTERSECTIONOF N LINE OF LOT 2 IN SEC 36 T 1N R 15W WITH E LINE OF MULHOLLAND DR (PER FM 18633-1) TH E ON SD N LINE 35.65 FT TH S 4¢59'35'' W 3.24 FT CALC TH SE ON A CURVE CON- CAVE TO NE (R=75 FT) 117.81 FT TH S 85¢00'25'' E 111 FT TH NE ON A CURVE CONCAVE TO NW (R=105 FT) 147.22 FT TH N ON A CURVE CONCAVE TO W (R=50 FT) TO S LINE OF PROPERTY OF LANKERSHIM RANCH LAND AND WATER CO TH E ON SD S LINE TO W LINE OF TR NO 29033 TH S AND FOLLOWING BDRY LINE OF SD TR NO 29033 TO NE LINE OF SD DR TH NW AND FOLLOWING SD DR TO BEG  POR OF LOT 2 IN SEC   36 T   1N R 15W, 
10/20/2015,7805,L A CITY, ,2384024902,2384-024-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=1000 LAND DESC IN DOC 2086,010306 POR OF LOT 1111", 
10/20/2015,7806,L A CITY, ,2385018900,2385-018-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 216-48-52 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT A, 
10/20/2015,7858,L A CITY, ,2401041908,2401-041-908,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,NW 1/4 OF SW 1/4 AND LOTS 1 AND 2 IN SW 1/4 OF SEC 27 T2N R14W, 
10/20/2015,7871,L A CITY, ,2414003905,2414-003-905,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=34091 LOT    B, 
10/20/2015,7872,L A CITY, ,2414003906,2414-003-906,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=34091 LOT    C, 
10/20/2015,7877,L A CITY, ,2420001901,2420-001-901,00013,LOS ANGELES,4958 CAHUENGA BLVD  LOS ANGELES CA  91601-4744,010V,Residential,Single Family Residence, ,Vacant Land,MR 31-39-44 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 188, 
10/20/2015,7896,L A CITY, ,2501010900,2501-010-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=36963 LOT    A, 
10/20/2015,7897,L A CITY, ,2501010901,2501-010-901,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=36963 LOT    B, 
10/20/2015,7900,L A CITY, ,2504013900,2504-013-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,PARCEL MAP AS PER BK 175 P 13-14 OF P M LOT    1, 
10/20/2015,7901,L A CITY, ,2504013901,2504-013-901,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,PARCEL MAP AS PER BK 175 P 13-14 OF P M LOT    2, 
10/20/2015,7910,L A CITY, ,2507009905,2507-009-905,00016,LOS ANGELES,     ,300V,Industrial,Industrial, ,Vacant Land,BLOCKS 190-191 AND 227 THE MACLAY RO THAT POR IN TRA 16 OF BLK 227, 
10/20/2015,7911,L A CITY, ,2507009906,2507-009-906,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,NORTHERN POR OF THE EX MISSION DE SAN FERNANDO POR LOT 16 IN SEC 33 T3N R15W, 
10/20/2015,7915,L A CITY, ,2513006900,2513-006-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=37143 EX OF ST LOT 1, 
10/20/2015,7924,L A CITY, ,2526004902,2526-004-902,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 1 IN SEC 6 T2N R14W, 
10/20/2015,7925,L A CITY, ,2526004903,2526-004-903,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF LOT 2 IN SEC 6 T2N R14W, 
10/20/2015,7926,L A CITY, ,2526004904,2526-004-904,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,THAT POR IN TRA 1724 OF LOT 8 IN SEC 6 T2N R14W, 
10/20/2015,7927,L A CITY, ,2526004905,2526-004-905,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 9 IN SEC 6 T2N R14W, 
10/20/2015,7928,L A CITY, ,2526004906,2526-004-906,01724,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,LOT 10 IN SEC 6 T2N R14W, 
10/20/2015,7930,L A CITY, ,2526004908,2526-004-908,00378,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 6 IN SEC 6 T2N R14W, 
10/20/2015,7931,L A CITY, ,2526004909,2526-004-909,00378,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 6 IN SEC 6 T2N R14W, 
10/20/2015,7939,L A CITY, ,2530008901,2530-008-901,00208,LOS ANGELES,11681 FOOTHILL BLVD  LOS ANGELES CA  91342-7202,010V,Residential,Single Family Residence, ,Vacant Land,POR LOT 1 LS 31-30-34 AND POR OF BLK 60 MR 37-5-16, 
10/20/2015,7945,L A CITY, ,2530039900,2530-039-900,00208,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"THE MACLAY RANCHO*LAND DESC IN DOC 0409768,840404", 
10/20/2015,7946,L A CITY, ,2530039901,2530-039-901,00208,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"THE MACLAY RANCHO*LAND DESC IN DOC 0409767,840404", 
10/20/2015,7947,L A CITY, ,2531001900,2531-001-900,00208,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M R 37-5-16 FOR DESC SEE ASSESSOR'S MAPS POR OF VAC ST AND POR OF BLK 37, 
10/20/2015,7953,L A CITY, ,2534015901,2534-015-901,00013,LOS ANGELES,13082 PINNEY ST  LOS ANGELES CA  91331-2440,010V,Residential,Single Family Residence, ,Vacant Land,"PACOIMA LOTS 672,673 AND 674 BLK 25", 
10/20/2015,7957,L A CITY, ,2542024900,2542-024-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,HANSEN HEIGHTS FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 2, 
10/20/2015,7963,L A CITY, ,2549025900,2549-025-900,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=35090 LOT    A, 
10/20/2015,7964,L A CITY, ,2549025901,2549-025-901,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=35090 LOT    B, 
10/20/2015,7973,L A CITY, ,2551019901,2551-019-901,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,WESTERN EMPIRE TRACT FOR DESC SEE ASSESSOR'S MAPS POR LOT 115, 
10/20/2015,7974,L A CITY, ,2551019902,2551-019-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,WESTERN EMPIRE TRACT FOR DESC SEE ASSESSOR'S MAPS POR LOT 115, 
10/20/2015,8027,L A CITY, ,2572028902,2572-028-902,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,V BEAUDRY'S MOUNTAINS POR OF N 1/2 OF NW 1/4 OF NE1/4 SEC 30 T2N R13W, 
10/20/2015,8030,L A CITY, ,2601007909,2601-007-909,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=10422*LOT COM AT MOST N COR OF LOT 7 TH S 47¢43'16'' W 776.41 FT TH S 0¢25' W 2950 FT TH S 66¢47'45'' E 2470.13 FT TH S 89¢35' E 1430 FT TH N 0¢25' E 1033.46 FT TH N 42¢16'44'' W 4625.7 FT TO BEG*POR OF LOT    7, 
10/20/2015,8031,L A CITY, ,2601007910,2601-007-910,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=10422*LOT COM AT MOST W COR OF LOT 8 TH NE AND FOLLOWING BDRY LINE OF SD LOT TO MOST S SW COR OF LOT 9 TH S 0¢25' W 514.06 FT TH S 54¢03'30'' W 80.505 FT TH N 45¢28'35'' W 207.435 FT TH S 89¢44'30'' W 105.995 FT TH S 47¢20'10'' W 79.015 FT TH S 4¢13' E 251.05 FT TH S 57¢10'05'' E 423.13 FT TH S AND FOLLOWING BDRY LINE OF SD LOT 8 TO BEG*POR OF LOT    8, 
10/20/2015,8032,L A CITY, ,2601007911,2601-007-911,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=NORTHERN POR OF THE EX MISSION DE SAN FERNANDO*LOT COM S 89¢26'40'' E 1320 FT FROM NW COR OF SEC 36 T 3N R 16W TH N 0¢33'40'' E 1257.61 FT TH S 89¢26'40'' E 398.11 FT TH S 67¢19'40'' E 129.51 FT TH S 21¢47'30'' E 479.51 FT TH S 25¢10' W 275.42 FT TH S 14¢52' 50'' E 231.8 FT TH S 20¢42'40'' E 487.4 FT TH S 45¢21'50'' E 185.5 FT TH S 80¢ 02¢10'' E 144 FT TH N 53¢47'40'' E 280.3 FT TH S 17¢46'20'' E 201.59 FT TH S 74¢59'30'' W 313.28 FT TH S 18¢01'50'' W 53.42 FT TH S 86¢11'50'' W 315.5 FT TH S 79¢56'50'' W 219.96 FT TH S 82¢26' 50'' W 540.98 FT TH N 0¢33'40'' E 563.57 FT TO BEG*POR OF SECS 25 AND SEC   36 T   3N R 16W, 
10/20/2015,8033,L A CITY, ,2601019900,2601-019-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=34393 LOT    B, 
10/20/2015,8034,L A CITY, ,2601033900,2601-033-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 118, 
10/20/2015,8035,L A CITY, ,2601033901,2601-033-901,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 119, 
10/20/2015,8036,L A CITY, ,2601033902,2601-033-902,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 120, 
10/20/2015,8037,L A CITY, ,2601033903,2601-033-903,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 121, 
10/20/2015,8038,L A CITY, ,2601033904,2601-033-904,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 122, 
10/20/2015,8040,L A CITY, ,2601034904,2601-034-904,00016,LOS ANGELES,18041 RINALDI ST  LOS ANGELES CA  91344-3331,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 SEE ASSESSOR'S MAPS POR OF LOT 113 AND ALL OF LOT 114, 
10/20/2015,8041,L A CITY, ,2601034905,2601-034-905,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 115, 
10/20/2015,8042,L A CITY, ,2601034906,2601-034-906,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 116, 
10/20/2015,8043,L A CITY, ,2601034907,2601-034-907,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=8615 LOT 117, 
10/20/2015,8045,L A CITY, ,2601043900,2601-043-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=34393 LOT  118, 
10/20/2015,8046,L A CITY, ,2601062900,2601-062-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=44877 LOT A, 
10/20/2015,8059,L A CITY, ,2613025900,2613-025-900,08859,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,TR=3591 SE 100 FT OF NE 164.46 FT EX OF STS OF LOT 30, 
10/20/2015,8061,L A CITY, ,2615004903,2615-004-903,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TRACT=10072 POR OF  LOTS 5 AND 6, 
10/20/2015,8068,L A CITY, ,2616017900,2616-017-900,08859,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,EX MISSION DE SAN FERNANDO THAT POR IN TRA 8859 OF SD TR, 
10/20/2015,8069,L A CITY, ,2616017901,2616-017-901,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,EX MISSION DE SAN FERNANDO THAT POR IN TRA 00016 POR OF SD LOT, 
10/20/2015,8072,L A CITY, ,2620014900,2620-014-900,08856,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,TR=5866 LOT 94, 
10/20/2015,8073,L A CITY, ,2620014901,2620-014-901,08856,LOS ANGELES,13512 VAN NUYS BLVD  LOS ANGELES CA  91331-3028,100V,Commercial,Commercial, ,Vacant Land,TR=5866 LOT 95, 
10/20/2015,8074,L A CITY, ,2620014902,2620-014-902,08856,LOS ANGELES,13514 VAN NUYS BLVD  LOS ANGELES CA  91331-3028,100V,Commercial,Commercial, ,Vacant Land,TR=5866 LOT 96, 
10/20/2015,8085,L A CITY, ,2625037903,2625-037-903,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,M R 37-5-16 SE 101.5 FT OF NW 361.37 FT OF SW 150 FT OF BLK 349, 
10/20/2015,8098,L A CITY, ,2639026901,2639-026-901,00013,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,PARCEL MAP AS PER BK 170 P 61-62 OF P M LOT    1, 
10/20/2015,8106,L A CITY, ,2645021905,2645-021-905,08856,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=46410 LOT 1, 
10/20/2015,8110,L A CITY, ,2648003904,2648-003-904,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=3591 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 21, 
10/20/2015,8113,LA CITY, ,2648015900,2648-015-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=3591 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT 42, 
10/20/2015,8115,L A CITY, ,2651009900,2651-009-900,08856,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=3136 EX OF ST LOT 17, 
10/20/2015,8123,L A CITY, ,2653007903,2653-007-903,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,EX MISSION DE SAN FERNANDO FOR DESC SEE ASSESSOR'S MAPS, 
10/20/2015,8124,L A CITY, ,2654011901,2654-011-901,08859,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,TR=9321 LOT 8, 
10/20/2015,8125,L A CITY, ,2654011902,2654-011-902,08859,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,TR=9321 LOT 9, 
10/20/2015,8127,LA CITY, ,2654011904,2654-011-904,08859,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,"TR=9321 1/2 VAC ST ADJ ON N,VAC ST ADJ ON S AND LOT 7", 
10/20/2015,8156,L A CITY, ,2701001915,2701-001-915,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"P M 97-60-64 FOR LEGAL DESC SEE DOC 470251,890328 POR OF LOT C", 
10/20/2015,8158,L A CITY, ,2701001918,2701-001-918,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,P M 97-60-64 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT A, 
10/20/2015,8162,L A CITY, ,2701002907,2701-002-907,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,R.F 238 FOR DESC SEE ASSESSOR'S MAPS POR OF SEC 5 T2N R16W, 
10/20/2015,8163,L A CITY, ,2701002908,2701-002-908,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,R.F 238 FOR DESC SEE ASSESSOR'S MAPS POR OF SEC 4 AND 5 T2N R16W, 
10/20/2015,8166,L A CITY, ,2701002912,2701-002-912,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"RS 57-19-21,R F 238 FOR DESC SEE ASSESSOR'S MAPS POR SEC 5,6 T2N R16W",20151011
10/20/2015,8167,L A CITY, ,2701002913,2701-002-913,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"RS 57-19-21,R F 238 FOR DESC SEE ASSESSOR'S MAPS POR SEC 5,6 T2N R16W",20151011
10/20/2015,8172,L A CITY, ,2701057900,2701-057-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 884895,940509 POR OF SW 1/4 OF SEC 4 T2N R16W", 
10/20/2015,8173,L A CITY, ,2706001903,2706-001-903,00368,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 0710440,850620 POR OF SE 1/4 OF SEC    7 T   2N R 16W", 
10/20/2015,8186,L A CITY, ,2722004901,2722-004-901,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=2771 FOR DESC SEE ASSESSOR'S MAPS POR OF LOT B, 
10/20/2015,8190,L A CITY, ,2723004900,2723-004-900,00050,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=2771 POR OF LOT A, 
10/20/2015,8195,L A CITY, ,2723018900,2723-018-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=34052 LOT    A, 
10/20/2015,8199,L A CITY, ,2728020902,2728-020-902,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,TR=52135 LOT 45, 
10/20/2015,8216,L A CITY, ,2769001904,2769-001-904,00016,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,ZELZAH W 50 FT OF E 165 FT OF S 105 FT OF N 350 FT OF LOT 132, 
10/20/2015,8217,L A CITY, ,2769001905,2769-001-905,00016,LOS ANGELES,     ,100V,Commercial,Commercial, ,Vacant Land,ZELZAH W 75 FT OF E 240 FT OF S 105 FT OF N 350 FT OF LOT 132, 
10/20/2015,8236,L A CITY, ,2842003906,2842-003-906,00328,SANTA CLARITA,     ,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DESC IN DOC 0015129,840105*POR OF N 1/2 OF NE 1/4 OF SEC 31 T 4N R 15W", 
10/20/2015,8238,L A CITY, ,2846002901,2846-002-901,01693,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,FOR DESC SEE ASSESSOR'S MAPS POR OF S 1/2 OF SE 1/4 OF SEC 36 T3N R15W, 
10/20/2015,8240,L A CITY, ,2846003901,2846-003-901,01703,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,E 1/2 OF N 1/2 OF LOT 17 IN SE 1/4 OF SE 1/4 OF SEC 31 T3N R14W, 
10/20/2015,8241,L A CITY, ,2846003902,2846-003-902,01703,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,S 1/2 OF LOT 17 IN SE 1/4 OF SE 1/4 OF SEC 31 T3N R14W, 
10/20/2015,8242,L A CITY, ,2846003903,2846-003-903,01703,unincorporated,     ,010V,Residential,Single Family Residence, ,Vacant Land,W 5 ACS OF N 10 ACS OF LOT 17 IN SEC 31 T3N R14W, 
10/20/2015,8249,L A CITY, ,2871021900,2871-021-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,"TR=28661 LAND DESC IN DOC 3336161,031106 POR OF VAC ST AND POR OF LOT 11", 
10/20/2015,8252,L A CITY, ,2872023900,2872-023-900,00016,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=32533 LOT   25, 
10/20/2015,8266,L A CITY, ,4006019900,4006-019-900,06612,LOS ANGELES,6537 S VICTORIA AVE  LOS ANGELES CA  90043-4309,010V,Residential,Single Family Residence, ,Vacant Land,SUPPLEMENTAL MAP OF HYDE PARK LOT 450, 
10/20/2015,8318,L A CITY, ,4117007914,4117-007-914,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT    9 BLK   45, 
10/20/2015,8349,L A CITY, ,4117008927,4117-008-927,00068,LOS ANGELES,222 NAPOLEON ST  LOS ANGELES CA  90293-8512,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT    9 BLK   46, 
10/20/2015,8376,L A CITY, ,4117010900,4117-010-900,00068,LOS ANGELES,127 PALACE ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT   11 BLK   48, 
10/20/2015,8377,L A CITY, ,4117010901,4117-010-901,00068,LOS ANGELES,120 GILLIS ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557   LOT 6 AND E 1/2 OF LOT    7 BLK   48, 
10/20/2015,8378,L A CITY, ,4117010902,4117-010-902,00068,LOS ANGELES,7712 VISTA DEL MAR  LOS ANGELES CA  90293-7630,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT   19 BLK   48, 
10/20/2015,8379,L A CITY, ,4117010903,4117-010-903,00068,LOS ANGELES,7716 VISTA DEL MAR  LOS ANGELES CA  90293-7630,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT   20 BLK   48, 
10/20/2015,8380,L A CITY, ,4117010904,4117-010-904,00068,LOS ANGELES,112 GILLIS ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557   W 1/4 OF LOT 7 AND ALL OF LOT    8 BLK   48, 
10/20/2015,8381,L A CITY, ,4117010905,4117-010-905,00068,LOS ANGELES,115 PALACE ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DES IN DOC NO 3135, 75-1-27   TRACT NO 8557 LOT   14 BLK   48", 
10/20/2015,8382,L A CITY, ,4117010906,4117-010-906,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT    1 BLK   48, 
10/20/2015,8383,L A CITY, ,4117010907,4117-010-907,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT    9 BLK   48, 
10/20/2015,8384,L A CITY, ,4117010908,4117-010-908,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   12 BLK   48, 
10/20/2015,8385,L A CITY, ,4117010909,4117-010-909,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   21 BLK   48, 
10/20/2015,8386,L A CITY, ,4117010910,4117-010-910,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   17 BLK   48, 
10/20/2015,8387,L A CITY, ,4117010911,4117-010-911,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT    2 BLK   48, 
10/20/2015,8388,L A CITY, ,4117010912,4117-010-912,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   10 BLK   48, 
10/20/2015,8390,L A CITY, ,4117010914,4117-010-914,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   18 BLK   48, 
10/20/2015,8392,L A CITY, ,4117010916,4117-010-916,00068,LOS ANGELES,111 PALACE ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   15 BLK   48, 
10/20/2015,8393,L A CITY, ,4117010917,4117-010-917,00068,LOS ANGELES,119 PALACE ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   13 BLK   48, 
10/20/2015,8394,L A CITY, ,4117010918,4117-010-918,00068,LOS ANGELES,130 PALACE ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,"*TR=8557*LOTS 3, 4 AND LOT    5 BLK   48", 
10/20/2015,8428,L A CITY, ,4117024900,4117-024-900,00068,LOS ANGELES,415 STERRY ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT   14 BLK   42, 
10/20/2015,8429,L A CITY, ,4117024901,4117-024-901,00068,LOS ANGELES,419 STERRY ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT   15 BLK   42, 
10/20/2015,8430,L A CITY, ,4117024902,4117-024-902,00068,LOS ANGELES,422 NAPOLEON ST  LOS ANGELES CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT    5 BLK   42, 
10/20/2015,8431,L A CITY, ,4117024903,4117-024-903,00068,LOS ANGELES,401 STERRY ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT   11 BLK   42, 
10/20/2015,8432,L A CITY, ,4117024904,4117-024-904,00068,LOS ANGELES,409 STERRY ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DES IN DOC 36, 74-11-27 TRACT NO 8557 LOT   13 BLK   42", 
10/20/2015,8433,L A CITY, ,4117024905,4117-024-905,00068,LOS ANGELES,427 STERRY ST  PLAYA DEL REY CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,"LAND DES IN DOC 84, 74-12-2 TRACT NO 8557 LOT   17 BLK   42", 
10/20/2015,8434,L A CITY, ,4117024906,4117-024-906,00068,LOS ANGELES,9011 PERSHING DR  LOS ANGELES CA  90293-8027,020V,Residential,"Double, Duplex, or Two Units",4 Stories or Less,Vacant Land,"LAND DES IN DOC 16, 75-1-9   TRACT NO 8557 LOT    3 BLK   42", 
10/20/2015,8435,L A CITY, ,4117024907,4117-024-907,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR 8557 LOT    6 BLK   42, 
10/20/2015,8436,L A CITY, ,4117024908,4117-024-908,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT    8 BLK   42, 
10/20/2015,8437,L A CITY, ,4117024909,4117-024-909,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   12 BLK   42, 
10/20/2015,8438,L A CITY, ,4117024910,4117-024-910,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557 LOT   16 BLK   42, 
10/20/2015,8442,L A CITY, ,4117024914,4117-024-914,00068,LOS ANGELES,     ,010V,Residential,Single Family Residence, ,Vacant Land,*TR=8557*LOTS 9 AND LOT   10 BLK   42, 
10/20/2015,8447,L A CITY, ,4117025900,4117-025-900,00068,LOS ANGELES,318 NAPOLEON ST  LOS ANGELES CA  90293,010V,Residential,Single Family Residence, ,Vacant Land,TRACT NO 8557 LOT    5 BLK   44, 
